1700496708.94424	800.0	3.999999	2.919	316194	2898	0	1700496710229
1700496711.041894	400.0	7.303186999999999	0.0	217151	1986	0	1700496712367
1700496713.2945328	400.0	9.033218000000002	0.0	242176	2213	0	1700496714639
1700496715.2133338	400.0	11.111761000000001	0.0	204579	1895	0	1700496716563
1700496716.8570614	400.0	13.468823999999998	0.0	178072	1626	0	1700496718205
1700496718.945613	400.0	15.381561	0.0	223873	2059	0	1700496720292
1700496720.8138638	400.0	17.511170999999997	0.0	200981	1849	0	1700496722163
1700496722.6946018	400.0	19.633944999999997	0.0	201095	1844	0	1700496724038
1700496724.5325973	400.0	21.793891000000002	0.0	198286	1813	0	1700496725880
1700496726.789198	400.0	23.542103	0.0	241275	2215	0	1700496728130
1700496728.6890242	400.0	25.637982	0.0	204418	1879	0	1700496730036
1700496730.460512	400.0	27.864549000000004	0.0	190800	1746	0	1700496731810
1700496732.5434263	400.0	29.782069000000003	0.0	223557	2051	0	1700496733892
1700496734.2761042	400.0	32.05073900000001	0.0	185144	1710	0	1700496735623
1700496736.7591207	400.0	33.56533400000001	0.0	267346	2460	0	1700496738109
1700496739.0247278	400.0	35.32493	0.0	240806	2211	0	1700496740349
1700496740.7785685	400.0	37.546121	0.0	189334	1721	0	1700496742128
1700496742.6994498	400.0	39.627100000000006	0.0	206009	1888	0	1700496744047
1700496744.5415988	400.0	41.785098000000005	0.0	195921	1811	0	1700496745888
1700496745.6391394	400.0	44.688805	0.0	118742	1071	0	1700496746984
1700496747.27929	400.0	47.046855	0.0	176433	1613	0	1700496748626
1700496748.8743832	400.0	49.451604	0.0	171374	1565	0	1700496750222
1700496750.637671	400.0	51.690834	0.0	188806	1728	0	1700496751983
1700496753.0124233	400.0	53.312045000000005	0.0	255273	2336	0	1700496754362
1700496759.6787832	1200.0	50.645718	0.0	715012	6617	0	1700496761025
1700496765.041565	1200.0	49.286138	0.0	575891	5329	0	1700496766382
1700496769.7942772	1200.0	48.529792	0.0	510745	4727	0	1700496771141
1700496774.2381716	1200.0	48.093453000000004	0.0	476056	4415	0	1700496775578
1700496779.1772037	1200.0	47.147007	0.0	530683	4915	0	1700496780523
1700496784.1770349	1200.0	46.146252000000004	0.0	537123	4977	0	1700496785525
1700496789.3881238	1200.0	44.9383	0.0	558548	5181	0	1700496790732
1700496793.6604557	1200.0	44.664322	0.0	458367	4247	0	1700496795006
1700496799.8710856	1200.0	42.458635	0.0	665517	6183	0	1700496801212
1700496806.450377	1200.0	39.877551	0.0	705566	6550	0	1700496807790
1700496812.985586	1200.0	37.34491200000001	0.0	701818	6503	0	1700496814326
1700496823.1215713	1200.0	31.203120999999996	0.0	1088200	10108	0	1700496824462
1700496829.2330685	1200.0	29.097139999999996	0.0	655716	6080	0	1700496830572
1700496833.7397225	1200.0	28.587570999999997	0.0	484147	4479	0	1700496835080
1700496839.572054	1200.0	26.75849500000001	0.0	625984	5802	0	1700496840913
1700496844.6258736	1200.0	25.69732300000001	0.0	542999	5026	0	1700496845973
1700496850.2534933	1200.0	24.070831999999996	0.0	604356	5601	0	1700496851598
1700496854.7804618	1200.0	23.547134	0.0	485803	4500	0	1700496856124
1700496858.558271	1200.0	23.765574000000015	0.0	405463	3756	0	1700496859906
1700496863.366694	1200.0	22.959278000000012	0.0	516195	4779	0	1700496864712
1700496869.4331484	1200.0	20.891857000000016	0.0	650649	6046	0	1700496870779
1700496874.474358	1200.0	19.84858299999999	0.0	541069	5016	0	1700496875823
1700496882.1266708	1200.0	16.196089999999998	0.0	819931	7625	0	1700496883473
1700496884.3396883	400.0	17.982530999999994	0.0	238333	2195	0	1700496885691
1700496885.8821993	400.0	20.442487999999997	0.0	164724	1499	0	1700496887232
1700496886.7653613	400.0	23.558897	0.0	94469	853	0	1700496888115
1700496888.8936028	400.0	25.431533	0.0	228253	2096	0	1700496890242
1700496890.4385	400.0	27.884512	0.0	165404	1525	0	1700496891789
1700496892.375678	400.0	29.94679500000001	0.0	208424	1913	0	1700496893727
1700496894.6862917	400.0	31.637749000000014	0.0	247236	2260	0	1700496896036
1700496896.8093555	400.0	33.512377000000015	0.0	228225	2098	0	1700496898162
1700496898.0509727	400.0	36.27418	0.0	132876	1218	0	1700496899400
1700496899.6064794	400.0	38.720405	0.0	166133	1516	0	1700496900953
1700496905.6238472	1200.0	36.698261	0.0	646444	5990	0	1700496906971
1700496911.7830467	1200.0	34.546299000000005	0.0	660948	6127	0	1700496913124
1700496918.9050863	1200.0	31.419849	0.0	764995	7094	0	1700496920248
1700496925.3768024	1200.0	28.947566999999992	0.0	694652	6446	0	1700496926723
1700496937.404657	1200.0	20.92249799999999	0.0	857179	12000	0	1700496938747
1700496941.3383853	1200.0	20.983629000000008	0.0	423358	3913	0	1700496942691
1700496945.5887465	1200.0	20.732653999999997	0.0	455710	4218	0	1700496946934
1700496948.3227875	1200.0	21.99791300000001	0.0	294155	2713	0	1700496949677
1700496955.9746025	1200.0	18.346767999999997	0.0	821185	7629	0	1700496957325
1700496964.1997225	1200.0	14.125776000000002	0.0	882645	8196	0	1700496965545
1700496967.3864703	1200.0	14.935208999999986	0.0	342511	3167	0	1700496968738
1700496969.9255102	1200.0	16.39462500000002	0.0	272781	2519	0	1700496971280
1700496976.165083	1200.0	14.158740000000023	0.0	669341	6214	0	1700496977513
1700496983.202661	1200.0	11.118853999999999	0.0	755007	7009	0	1700496984546
1700496985.074083	400.0	13.253354999999999	0.0	200619	1838	0	1700496986419
1700496986.9043884	400.0	15.41598399999998	0.0	197267	1810	0	1700496988258
1700496988.8329825	400.0	17.49131799999998	0.0	206459	1894	0	1700496990183
1700496990.038482	400.0	18.990531999999973	0.0	129825	1178	0	1700496991392

